ADI,Data de julgamento,Unanimidade,Informacoes,Vencedores,Vencidos,Tipo,Pleito Analisado,NUNES MARQUES,ANDRÉ MENDONÇA,ALEXANDRE DE MORAES,DIAS TOFFOLI,ROBERTO BARROSO,EDSON FACHIN,GILMAR MENDES,CÁRMEN LÚCIA,LUIZ FUX,RICARDO LEWANDOWSKI,ROSA WEBER,MARCO AURÉLIO,CELSO DE MELLO,TEORI ZAVASCKI,JOAQUIM BARBOSA,AYRES BRITTO,CEZAR PELUSO,ELLEN GRACIE,EROS GRAU,MENEZES DIREITO,SEPÚLVEDA PERTENCE,NELSON JOBIM,CARLOS VELLOSO,MAURÍCIO CORRÊA,NÉRI DA SILVEIRA
ADI 4898,2019-10-04,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU PARCIALMENTE PROCEDENTE O PEDIDO PARA DECLARAR A INCONSTITUCIONALIDADE DA PRIMEIRA PARTE DO § 5º DO ART. 153 DA CONSTITUIÇÃO DO AMAPÁ, COM ALTERAÇÃO DA EMENDA CONSTITUCIONAL Nº 47/2012, PELA QUAL VINCULADO O SUBSÍDIO DA ÚLTIMA CLASSE DOS PROCURADORES DO AMAPÁ A NOVENTA INTEIROS E VINTE E CINCO CENTÉSIMOS POR CENTO DO SUBSÍDIO MENSAL FIXADO PARA OS MINISTROS DO SUPREMO TRIBUNAL FEDERAL, NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 27.9.2019 A 3.10.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3536,2019-10-03,Não,0,6,2,Principal," O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA EXPRESSÃO ""SOCIEDADES DE ECONOMIA MISTA E EMPRESAS PÚBLICAS ESTADUAIS"", CONSTANTE DOS ARTS. 1º, 2º, 3º, 4º, VI, 12, CAPUT E PARÁGRAFO ÚNICO, 16, CAPUT E INCISO II, E 17, TODOS DA LEI COMPLEMENTAR 226/2002 DO ESTADO DE SANTA CATARINA, NOS TERMOS DO VOTO DO RELATOR, VENCIDOS OS MINISTROS ROBERTO BARROSO E LUIZ FUX. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,-1,1,1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4705,2019-10-03,Sim,0,8,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU PROCEDENTE O PEDIDO PARA DECLARAR A INCONSTITUCIONALIDADE DA LEI Nº 9.582/2011 DO ESTADO DA PARAÍBA, COM A FIXAÇÃO DA SEGUINTE TESE: “É INCONSTITUCIONAL LEI ESTADUAL ANTERIOR À EC Nº 87/2015 QUE ESTABELEÇA A COBRANÇA DE ICMS PELO ESTADO DE DESTINO NAS OPERAÇÕES INTERESTADUAIS DE VENDA DE MERCADORIA OU BEM REALIZADAS DE FORMA NÃO PRESENCIAL A CONSUMIDOR FINAL NÃO CONTRIBUINTE DO IMPOSTO”, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3145,2019-10-03,Sim,0,8,0,Principal," O TRIBUNAL, POR UNANIMIDADE, CONHECEU PARCIALMENTE DA AÇÃO DIRETA E, NESSA PARTE, JULGOU IMPROCEDENTE O PEDIDO, PARA DECLARAR A CONSTITUCIONALIDADE DO ARTIGO 11 DA LEI FEDERAL Nº 10.869/2004, LEI DE CONVERSÃO DA MEDIDA PROVISÓRIA 163/2004, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4021,2019-10-03,Sim,0,8,0,Principal," O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU IMPROCEDENTE O PEDIDO, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3786,2019-10-03,Não,0,7,1,Principal," O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA, PARA DECLARAR A INCONSTITUCIONALIDADE DA INTEGRALIDADE DA RESOLUÇÃO 33/2006 DO SENADO FEDERAL, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO MARCO AURÉLIO, QUE, PRELIMINARMENTE, ENTENDIA PELA ILEGITIMIDADE DAS REQUERENTES ANTE A AUSÊNCIA DE PERTINÊNCIA TEMÁTICA, E, NO MÉRITO, JULGAVA IMPROCEDENTE O PEDIDO. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,1,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3845,2019-10-03,Não,0,7,1,Principal," O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA INTEGRALIDADE DA RESOLUÇÃO 33/2006 DO SENADO FEDERAL, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO MARCO AURÉLIO, QUE, PRELIMINARMENTE, ENTENDIA PELA ILEGITIMIDADE DA REQUERENTE ANTE A AUSÊNCIA DE PERTINÊNCIA TEMÁTICA, E, NO MÉRITO, JULGAVA IMPROCEDENTE O PEDIDO. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,1,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 1531,2019-10-03,Sim,0,8,0,Principal," O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE A AÇÃO, NOS TERMOS DO VOTO DO RELATOR. NÃO PARTICIPOU, JUSTIFICADAMENTE, DESTE JULGAMENTO, A MINISTRA CÁRMEN LÚCIA. AUSENTES, JUSTIFICADAMENTE, OS MINISTROS CELSO DE MELLO E RICARDO LEWANDOWSKI. PRESIDÊNCIA DO MINISTRO DIAS TOFFOLI. PLENÁRIO, 03.10.2019.",0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5541,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 1º DA LEI COMPLEMENTAR DE MINAS GERAIS Nº 114/2010, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2354,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU PARCIALMENTE DA AÇÃO DIRETA E, NESSA PARTE, JULGOU-A IMPROCEDENTE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6012,2019-09-27,Não,0,10,1,Principal,"O TRIBUNAL, POR MAIORIA, REFERENDOU INTEGRALMENTE A MEDIDA CAUTELAR E JULGOU PARCIALMENTE PROCEDENTE O PEDIDO PARA CONFERIR AO § 1º DO ART. 167 DO DECRETO Nº 12.118/2006 INTERPRETAÇÃO CONFORME À CONSTITUIÇÃO, SEM REDUÇÃO DE TEXTO, PELA QUAL O PERCENTUAL ALI PREVISTO INCIDE SOBRE A MESMA BASE DE CÁLCULO REFERIDA NO INCISO IV (SUBSÍDIO DA CLASSE INICIAL DE DELEGADO DE POLÍCIA), INDEPENDENTEMENTE DO CARGO OCUPADO PELO SERVIDOR QUE EXERCE ATIVIDADES DE ENSINO NA ACADEMIA DE POLÍCIA, MANTENDO-SE A VIGÊNCIA E EFICÁCIA DE TODOS OS DEMAIS DISPOSITIVOS IMPUGNADOS, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO GILMAR MENDES, QUE JULGAVA PROCEDENTE A AÇÃO PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 167, IV, § 1º, DO DECRETO Nº 12.118/06 DO ESTADO DO RIO GRANDE DO SUL. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5799,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU PROCEDENTE O PEDIDO PARA DECLARAR A INCONSTITUCIONALIDADE FORMAL DA LEI Nº 10.355/2016 DO ESTADO DE MATO GROSSO, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5895,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU PARCIALMENTE DA AÇÃO E, NESSA PARTE, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO APENAS PARA DECLARAR A INCONSTITUCIONALIDADE DOS ARTS. 64 E 65, § 2º, DA CONSTITUIÇÃO DO ESTADO DE RORAIMA, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4827,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE: (I) DAS ALÍNEAS ""F"" DO INCISO I DO ART. 1º E ""F"" DO INCISO I DO ART. 2º E, POR ARRASTAMENTO, DAS ALÍNEAS ""B"" DO INCISO I DO ART. 1º E ""B"" DO INCISO I DO ART. 2º; (II) DA EXPRESSÃO ""A EXCEÇÃO DO QUADRO DE ORGANIZAÇÃO DAS ASSESSORIAS MILITARES DOS PODERES JUDICIÁRIO E LEGISLATIVO, QUE SERÃO FIXADOS E TERÃO A DISTRIBUIÇÃO DE EFETIVO DISCIPLINADO POR LEI ESPECÍFICA, DE INICIATIVA DE CADA PODER, CUJAS ATIVIDADES INTERNAS SERÃO REGULADAS EM REGIMENTO INTERNO APROVADO PELO PODER RESPECTIVO"", CONSTANTE DO ART. 7º, CAPUT; (III) DA LOCUÇÃO ""COM EXCEÇÃO AO QUADRO DE ORGANIZAÇÃO DAS ASSESSORIAS MILITARES DOS PODERES JUDICIÁRIO E LEGISLATIVO"", PRESENTE NO ART. 7º, § 1º; (IV) DO ART. 8º; (V) E DA FRASE ""E O ART. 64 DA LEI DELEGADA Nº 44, DE 08 DE ABRIL DE 2011"", DO ART. 10, TODOS DA LEI Nº 7.372/2012 DO ESTADO DE ALAGOAS, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6059,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONFIRMOU A MEDIDA CAUTELAR E JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 138 DA CONSTITUIÇÃO DO ESTADO DE RORAIMA, COM A REDAÇÃO CONFERIDA PELA EMENDA CONSTITUCIONAL Nº 48/2016, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5091,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO ART. 1º DA LEI Nº 10.011/2013 DE MATO GROSSO, NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3740,2019-09-27,Não,0,9,2,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU IMPROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA, NOS TERMOS DO VOTO DO RELATOR, VENCIDOS OS MINISTROS MARCO AURÉLIO E CELSO DE MELLO. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 6000,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONFIRMOU A MEDIDA CAUTELAR E JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DAS LEIS Nº 8.071/2018 E 8.072/2018 DO ESTADO DO RIO DE JANEIRO, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3870,2019-09-27,Não,0,10,1,Principal," O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA LEI ESTADUAL Nº 12.547, DE 31 DE JANEIRO DE 2007, DO ESTADO DE SÃO PAULO, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO ALEXANDRE DE MORAES. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5568,2019-09-27,Não,0,9,2,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA LEI Nº 10.572, DE 24 DE NOVEMBRO DE 2015, DO ESTADO DA PARAÍBA, NOS TERMOS DO VOTO DO MINISTRO EDSON FACHIN, REDATOR PARA O ACÓRDÃO, VENCIDOS OS MINISTROS ALEXANDRE DE MORAES (RELATOR), A MINISTRA CÁRMEN LÚCIA (ART. 2º, § 3º, DA RESOLUÇÃO Nº 642, DE 14 DE JUNHO DE 2019), E OS MINISTROS RICARDO LEWANDOWSKI, MARCO AURÉLIO E ROSA WEBER. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,-1,1,1,1,1,-1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5574,2019-09-27,Não,0,10,1,Principal," O TRIBUNAL, POR MAIORIA, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA LEI Nº 10.519/2015 DO ESTADO DA PARAÍBA, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO ALEXANDRE DE MORAES. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,-1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2958,2019-09-27,Sim,0,11,0,Principal," O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DO PROVIMENTO Nº 6, DE 17 DE MARÇO DE 2000, DA CORREGEDORIA-GERAL DE JUSTIÇA DO ESTADO DE SANTA CATARINA, CONFIRMANDO A MEDIDA CAUTELAR ANTERIORMENTE DEFERIDA PELO PLENÁRIO, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2266,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE A AÇÃO, NOS TERMOS DO VOTO DA RELATORA. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 758,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A CONSTITUCIONALIDADE DOS ARTS. 70, 140, § 4º, E 141, § 1º, TODOS DO REGIMENTO INTERNO DO TRIBUNAL REGIONAL FEDERAL DA 2ª REGIÃO, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3094,2019-09-27,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA EXPRESSÃO ""RESSALVADOS OS ATUAIS OCUPANTES"" CONSTANTE DO ART. 512 DA LEI Nº 12.342/1994 DO ESTADO DO CEARÁ, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 20.9.2019 A 26.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5774,2019-09-20,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE FORMAL DA LEI Nº 20.805/2013 DO ESTADO DE MINAS GERAIS, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3519,2019-09-20,Sim,0,11,0,Principal," O TRIBUNAL, POR UNANIMIDADE, JULGOU PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA, CONFIRMANDO A MEDIDA CAUTELAR, DECLARAR A INCONSTITUCIONALIDADE DO § 7º DO ART. 231 DA LEI COMPLEMENTAR Nº 165 DO ESTADO DO RIO GRANDE DO NORTE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4615,2019-09-20,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE A AÇÃO DIRETA DE INCONSTITUCIONALIDADE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 3646,2019-09-20,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE A AÇÃO DIRETA DE INCONSTITUCIONALIDADE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4745,2019-09-20,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTES OS PEDIDOS FORMULADOS NA AÇÃO DIRETA E FIXOU A SEGUINTE TESE DE JULGAMENTO: “É CONSTITUCIONAL LEI ESTADUAL, DE INICIATIVA DO TRIBUNAL DE JUSTIÇA, QUE REORGANIZA AS DELEGAÇÕES DOS SERVIÇOS NOTARIAIS E DE REGISTRO, DESDE QUE HAJA INTERESSE PÚBLICO NAS MODIFICAÇÕES E SEJA OBSERVADA A REGRA DO CONCURSO PÚBLICO”, NOS TERMOS DO VOTO DO RELATOR. AFIRMOU SUSPEIÇÃO O MINISTRO EDSON FACHIN. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 4629,2019-09-20,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, JULGOU IMPROCEDENTE A PRESENTE AÇÃO DIRETA DE INCONSTITUCIONALIDADE, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5720,2019-09-20,Não,0,10,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO FORMULADO NA INICIAL APENAS PARA DECLARAR A INCONSTITUCIONALIDADE DAS ÚLTIMAS FAIXAS DE VALORES PREVISTAS NOS ITENS I E XXVII, ALÍNEA A, DA TABELA I DO ANEXO ÚNICO DA LEI Nº 12.373/2011 DO ESTADO DA BAHIA, COM REDAÇÃO DADA PELA LEI Nº 14.025/2018, NOS TERMOS DO VOTO DO RELATOR, VENCIDO O MINISTRO MARCO AURÉLIO, QUE DIVERGIA PARCIALMENTE DO RELATOR PARA JULGAR PROCEDENTE O PEDIDO. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 2211,2019-09-20,Não,0,10,1,Principal,"O TRIBUNAL, POR MAIORIA, JULGOU PARCIALMENTE PROCEDENTE O PEDIDO FORMULADO NA AÇÃO DIRETA PARA DECLARAR A INCONSTITUCIONALIDADE DA NOTA 4 DA TABELA I; DA EXPRESSÃO “INCLUSIVE OS RECURSOS EXTRAORDINÁRIOS”, PREVISTA NO ITEM II DA TABELA VIII; DAS LETRAS “A”, “B” E “E” DOS NS. 1 E 2 DO ITEM I DA TABELA XVI, DA LEI Nº 2.429/1996 DO ESTADO DO AMAZONAS, E DA NOTA 2 DA TABELA XII DA LEI PROMULGADA Nº 43/1997; BEM COMO PARA DAR INTERPRETAÇÃO CONFORME ÀS TABELAS VI E X, ITEM II, NOS TERMOS DO VOTO DO RELATOR, VENCIDO PARCIALMENTE O MINISTRO MARCO AURÉLIO, QUE JULGAVA PROCEDENTE O PEDIDO. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
ADI 5058,2019-09-20,Sim,0,11,0,Principal,"O TRIBUNAL, POR UNANIMIDADE, CONHECEU DA AÇÃO DIRETA E JULGOU IMPROCEDENTE O PEDIDO, NOS TERMOS DO VOTO DO RELATOR. PLENÁRIO, SESSÃO VIRTUAL DE 13.9.2019 A 19.9.2019.",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
